,Row,A (mean_all),B (mean_all),C (mean_all),D (mean_all)
278,C (ctrl_sub010_music),56.2396525008829,26.6454651356501,90.8116899195657,10.8737043637222
279,D (ctrl_sub010_music),45.6217145231997,67.4255612271271,39.8146081975391,90.8594874973955
280,A (ctrl_sub011_music),93.8365000590048,9.87831747547622,60.9452981339932,32.7445563784951
281,B (ctrl_sub011_music),23.0528198962525,47.9931750003253,11.2534312769424,86.1749673932503
282,C (ctrl_sub011_music),45.4192432241036,74.4267199392175,93.7082150047161,35.8929591977467
283,D (ctrl_sub011_music),64.8707025323902,0.25817301378109,3.31620545473465,46.9174835606267
284,A (ctrl_sub012_music),93.8801331970955,11.4555228326469,34.2842418822026,68.6757487831925
285,B (ctrl_sub012_music),63.7303819985796,64.0055336278183,92.7815493298608,46.8085544618016
286,C (ctrl_sub012_music),20.3822565438718,15.6544384910382,72.4194903676925,0.129511425027736
287,D (ctrl_sub012_music),45.1995833305577,60.6048616547168,32.3327500548596,95.3879235574485
288,A (ctrl_sub013_music),96.8343570453762,12.3993198234408,53.0093733964441,48.2008338330672
289,B (ctrl_sub013_music),23.5639325160709,95.1658543696634,63.9383163896072,48.5395698214763
290,C (ctrl_sub013_music),3.00708467808802,2.99093617798175,6.96864484749639,49.7560635612372
291,D (ctrl_sub013_music),52.9393819840599,32.7249308915301,17.8358400471327,97.9025537090545
292,A (ctrl_sub014_music),77.705935993208,3.00065234194572,56.5810356335358,12.2174358023812
293,B (ctrl_sub014_music),15.973229919614,43.7147778081135,5.71129840149315,0.126906515761051
294,C (ctrl_sub014_music),24.0776211856622,94.2733676306337,51.9140904397544,62.6396611997509
295,D (ctrl_sub014_music),83.6797446579318,38.7941439924559,51.7680044112446,84.1578076273813
296,A (ctrl_sub017_music),50.2514344299191,12.1282198488488,8.456473287253,1.43065756178291
297,B (ctrl_sub017_music),51.6548364168017,75.0975361652802,89.1870095357887,46.9177474854836
298,C (ctrl_sub017_music),11.0723783441347,32.7481922562379,74.568966074238,0.0002386615696665
299,D (ctrl_sub017_music),69.3832638787891,41.8315578189632,37.7094403693708,94.1255423772355
300,A (ctrl_sub018_music),65.825583393147,2.38666797916512,9.26261764553609,59.6113308604901
301,B (ctrl_sub018_music),24.3596959144901,57.2578095632198,20.417727698516,76.990362475503
302,C (ctrl_sub018_music),74.5060644857447,48.4706097395052,73.0514839509172,60.1592342617016
303,D (ctrl_sub018_music),34.4229557099827,10.8192534250004,2.23300657035259,77.1295121707125
304,A (ctrl_sub019_music),96.9410750864824,5.48630336684758,41.2316030478274,44.5089516620261
305,B (ctrl_sub019_music),7.3949577655866,63.2298019081393,9.45356200886583,68.4303196474511
306,C (ctrl_sub019_music),32.898207707938,78.5929131903302,91.4760435965174,26.9951877434664
307,D (ctrl_sub019_music),67.591476945134,42.3959939915705,36.2041052334395,95.381348537106
308,A (ctrl_sub020_music),60.8648400477248,0.405446300341379,35.8876965898261,2.25904407975349
309,B (ctrl_sub020_music),3.36078114179535,90.6303506830331,52.2412908030598,16.2335721556508
310,C (ctrl_sub020_music),75.5776489579391,45.2141428031926,48.8081594592172,88.8077188950914
311,D (ctrl_sub020_music),8.43953373240535,10.7423875146189,0.844019327225712,65.9096831455042
312,A (ctrl_sub021_music),86.806173790301,3.45521653434646,19.7047678088304,61.6923260954822
313,B (ctrl_sub021_music),3.82529518704125,87.8305191789589,25.13152611857,43.9860978756689
314,C (ctrl_sub021_music),52.9803434401041,9.81153847553148,74.0097478543434,3.66808565803917
315,D (ctrl_sub021_music),75.9681235262334,54.9582758479814,74.2255751574221,68.5059845937418
316,A (ctrl_sub022_music),92.0506699424782,23.7596629165219,48.7313114560368,71.9560495237916
317,B (ctrl_sub022_music),38.8050852870015,87.4629279496291,71.4330249348571,58.1975251269875
318,C (ctrl_sub022_music),64.2623953800095,22.099492808258,85.1272598542689,14.2165098021158
319,D (ctrl_sub022_music),39.4088892482328,36.0777533182792,13.1930050620019,94.5317288297117
320,A (ctrl_sub023_music),36.9092731267962,25.937788471253,0.237989585831144,4.98741631328593
321,B (ctrl_sub023_music),7.5611717952504,76.5327545407524,16.6681059464097,63.7910374215647
322,C (ctrl_sub023_music),58.8985893867494,44.4824689093102,98.1692986605251,22.1331068806837
323,D (ctrl_sub023_music),72.8844858102524,48.8179006836575,48.3179546116077,91.3566923023299
324,A (ctrl_sub025_music),88.3255133940005,9.38474228460376,25.7908278263978,72.3525977335407
325,B (ctrl_sub025_music),32.1186518651072,22.7552875907977,3.3528095132108,0.405123843513834
326,C (ctrl_sub025_music),43.3036535759853,57.1904496580784,97.1749627949012,19.6737091250634
327,D (ctrl_sub025_music),25.1852148840393,76.1901528411547,30.6796208029606,79.9738441681155
328,A (ctrl_sub026_music),82.516080808823,12.2031137037287,22.8275237476357,80.3776309092863
329,B (ctrl_sub026_music),0.187006291823683,14.1601772239964,36.802907176667,12.7186685731886
330,C (ctrl_sub026_music),58.6619445588823,59.0017883069335,97.5740533726519,33.8739984665617
331,D (ctrl_sub026_music),49.9746121636444,61.4766605407496,37.4778872952375,94.5447692962664
332,A (ctrl_sub027_music),89.7067206806854,31.2708569496519,78.0306976070188,48.0434032961246
333,B (ctrl_sub027_music),15.6069788458159,86.4354279091653,32.2308196266829,66.1505417275077
334,C (ctrl_sub027_music),5.21052457706277,60.0978507059053,69.9853743025279,1.71279861496401
335,D (ctrl_sub027_music),29.0647722486589,4.18976432587146,0.0031798629743929,73.2616820761168
336,A (ctrl_sub028_music),92.4909113063983,18.3609017560849,39.6067917750376,75.2030897478917
337,B (ctrl_sub028_music),0.110076841940964,82.6488113635913,28.6595386585178,10.3011826614496
338,C (ctrl_sub028_music),54.3484042522174,25.3805740783048,89.8582838841964,9.42618285498485
339,D (ctrl_sub028_music),23.4276596323169,34.6598798919847,5.43362976474021,88.6329609759395
340,A (ctrl_sub029_music),92.2800875907278,0.953903230684081,27.3211689248462,39.7850834429617
341,B (ctrl_sub029_music),4.1377108242369,88.6732805910288,25.9748399183334,44.4690556653159
342,C (ctrl_sub029_music),50.3024283466841,55.4818343965292,97.9472652674426,23.7170173340305
343,D (ctrl_sub029_music),52.8828342546182,24.4668076696974,12.6734031081792,96.652668188598
344,A (ctrl_sub030_music),70.4195929362811,29.2790194009511,90.3086314640341,21.701809003321
345,B (ctrl_sub030_music),45.0371046826245,83.1337761984804,82.9397650143033,51.3900998387146
346,C (ctrl_sub030_music),17.5190644270386,43.1205837317272,83.1859906414953,1.89466470634047
347,D (ctrl_sub030_music),71.0443065695816,52.3560700796422,50.5464440167206,90.4469476069969
348,A (ctrl_sub031_music),72.7385101077354,6.7372921795151,12.1891194768019,78.1016680130686
349,B (ctrl_sub031_music),0.0673900036971835,66.5957707897318,42.2492853939898,0.849046576264254
350,C (ctrl_sub031_music),77.1126720103677,54.734840061665,78.6873411392793,64.5077403619775
351,D (ctrl_sub031_music),15.8123093071814,68.0079307918035,17.9908121417225,75.7307402136835
352,A (ctrl_sub032_music),73.545140207551,55.8923072800879,85.0301507584222,55.711296582662
353,B (ctrl_sub032_music),9.35345738183733,65.5372310290218,12.6227482674527,68.3375917777927
354,C (ctrl_sub032_music),16.0954764406186,43.6523507877525,80.3152260422828,1.97442745510749
355,D (ctrl_sub032_music),81.9741639755871,21.004396963775,31.5720613313441,83.2924579022997
356,A (ctrl_sub201_music),7.04803978184362,24.1035829857753,3.6964369828994,19.872557997592
357,B (ctrl_sub201_music),8.44964173099493,96.4812101405382,56.2842814000571,28.1666782651553
358,C (ctrl_sub201_music),78.5753062609213,50.1415884433442,81.9216073017125,57.3106496692821
359,D (ctrl_sub201_music),55.2121664875522,20.6339043216259,11.7375347624241,94.7362630943114
360,A (ctrl_sub204_music),91.698839961574,25.7406268530632,54.7347133962118,66.9964533021969
361,B (ctrl_sub204_music),63.1128117543551,63.1589324594913,58.2595642332197,82.7655022835539
362,C (ctrl_sub204_music),45.5932590411041,80.8563900166128,78.6857844733884,54.1141761681955
363,D (ctrl_sub204_music),54.8188794473021,33.6533566258304,20.1915306624766,96.4938876082344
364,A (ctrl_sub205_music),97.1582994982455,15.2993372185184,52.4559535525684,55.2311679376183
365,B (ctrl_sub205_music),35.6550398882335,86.216386372781,56.6065172006079,69.499897540928
366,C (ctrl_sub205_music),46.8548505044725,71.5548821557898,92.8447366008854,35.8416188461623
367,D (ctrl_sub205_music),75.6941775018282,47.6145874469058,52.6363716923636,86.4523637706593
368,A (ctrl_sub206_music),46.0344729652816,3.40454930250225,25.2267427715161,0.0162836286235376
369,B (ctrl_sub206_music),21.5875867927543,24.3616487032699,7.77046115781005,11.7277776376167
370,C (ctrl_sub206_music),42.9880954823878,58.9424091934313,95.852929764488,21.3006428049135
371,D (ctrl_sub206_music),57.369273900611,49.9175777563697,33.3761510828681,97.7524422867671
372,A (ctrl_sub207_music),66.4924489741311,1.93765800414444,22.8321191827442,6.43008160737492
373,B (ctrl_sub207_music),23.1222324107786,92.5643947711783,77.6459509846486,33.7318644804305
374,C (ctrl_sub207_music),88.3466112890108,28.7540661338178,44.8461217219481,82.9943647149168
375,D (ctrl_sub207_music),18.4724956893365,39.6331789530686,5.5315501393718,84.4880096870726
376,A (ctrl_sub208_music),52.3824344396265,4.17719364110395,65.1504414527345,1.70705287312507
377,B (ctrl_sub208_music),2.42042757534481,89.4240704692849,27.4527655003428,35.6961220061561
378,C (ctrl_sub208_music),48.2192300569852,73.4617813912016,91.5689861968377,39.7564068984272
379,D (ctrl_sub208_music),65.497803856739,28.6275845474197,22.7722202264146,96.341810274929
380,A (ctrl_sub209_music),58.7420962255952,42.6767338372834,96.3576824661112,21.6169776795299
381,B (ctrl_sub209_music),22.0642999688158,96.4580543664157,63.7588220439995,47.1134857543731
382,C (ctrl_sub209_music),0.003970278752872,24.0223958691289,43.8686861031597,6.46913368443665
383,D (ctrl_sub209_music),57.6818019564043,33.1642033873319,20.8096453410263,98.3385551406381
384,A (ctrl_sub210_music),69.9780032667207,0.110086396075154,36.5415807933789,5.94692080484802
385,B (ctrl_sub210_music),15.316722945511,95.8158784678869,67.0053226843328,32.0547754322901
386,C (ctrl_sub210_music),86.0046384100502,39.5865583322013,61.7438752954421,73.8950159719331
387,D (ctrl_sub210_music),16.3634230574258,5.9819336389602,0.551280349529338,69.4996590770093
388,A (ctrl_sub211_music),71.0382745508817,0.28421820275847,5.64464602823718,43.7431792513508
389,B (ctrl_sub211_music),58.5649684519915,58.8089186810301,44.3317415699449,92.0289722738579
390,C (ctrl_sub211_music),50.1174877774344,51.898386704705,96.9147161175672,21.6947832844676
391,D (ctrl_sub211_music),0.0055414167264603,15.5122455176903,3.47650361058254,40.9411406690252
392,A (ctrl_sub212_music),80.4506446179806,5.71260984308211,17.6807435859068,69.032669720895
393,B (ctrl_sub212_music),8.59883068718443,15.3430207612249,7.05147664224624,15.2810022214604
394,C (ctrl_sub212_music),42.8327916167721,85.5735375702994,77.1183657527445,56.2477225018245
395,D (ctrl_sub212_music),20.6380002708499,19.8105213231898,1.10045823449047,81.1624862431462
396,A (ctrl_sub213_music),82.4424307076979,39.6954822282021,51.1948824033496,84.8633932840261
397,B (ctrl_sub213_music),0.650312939235111,86.1384038935811,36.754376172739,15.3205073795646
398,C (ctrl_sub213_music),53.1992640306405,52.2413312196908,98.1087301559839,23.6088774902642
399,D (ctrl_sub213_music),10.4359486427743,47.176254169689,4.78520647655238,76.3276859882263
400,A (ctrl_sub214_music),61.2317942362993,0.718970645450245,3.65514095867633,63.3469523753147
401,B (ctrl_sub214_music),23.4139215678463,83.178220330755,82.1648955091303,24.976770392022
402,C (ctrl_sub214_music),85.9886657253319,42.1090978342156,62.7492913118325,76.458025836632
403,D (ctrl_sub214_music),6.09334613531172,39.5955184679364,1.4478950624825,69.9840437809282
404,A (ctrl_sub215_music),59.8181750019463,0.0551058502757003,45.7228481727325,2.15230447731263
405,B (ctrl_sub215_music),43.6502724759864,70.1555444948689,95.8637891985367,29.5297520883987
406,C (ctrl_sub215_music),0.193876751621276,16.8908198069281,37.6112994181943,10.6607182296022
407,D (ctrl_sub215_music),80.4338384132326,40.0240701509976,48.6785145371543,86.7614594345444
408,A (ctrl_sub216_music),96.7825773927666,16.0978496208197,45.4717218802937,65.6640257934294
409,B (ctrl_sub216_music),1.17025021284718,88.6584711003909,37.5405514175425,18.8038954201253
410,C (ctrl_sub216_music),59.3419145627438,24.4068972008282,87.7584239833317,12.2157753862096
411,D (ctrl_sub216_music),57.654519550062,62.6644559368297,53.7835116035357,81.1301368612178
412,A (ctrl_sub217_music),84.0915888703631,19.9607672057048,31.0282105524326,84.4332082187287
413,B (ctrl_sub217_music),52.4243139687281,77.2189131700708,64.6684101035101,75.4684893855629
414,C (ctrl_sub217_music),8.45623266847257,64.4907494894473,74.8919304927141,3.98449618676689
415,D (ctrl_sub217_music),4.58712799236107,24.0331699990077,0.0140682859637196,64.3441735962723
416,A (ctrl_sub218_music),84.01113507252,8.7930791212216e-05,15.6643187439773,38.7025837875457
417,B (ctrl_sub218_music),0.0078848430155362,79.0705733632565,40.7129546837651,5.19780743351616
418,C (ctrl_sub218_music),64.2871636395889,54.4506483923867,95.8358656840748,36.2581006585241
419,D (ctrl_sub218_music),43.9060950699768,44.2825296781081,19.8011019949727,97.4492509113088
420,A (ctrl_sub219_music),92.5179072065443,10.7438270857475,63.8728104789926,31.0194499836283
421,B (ctrl_sub219_music),20.9181365582182,91.8665503480354,73.7461038005776,33.0828660442564
422,C (ctrl_sub219_music),68.4898379814007,59.8984030962026,87.864654003147,52.0089754940131
423,D (ctrl_sub219_music),37.0643220764928,81.6792630513674,47.5968150980164,79.9358077072532
424,A (ctrl_sub220_music),91.695390513136,11.0179140113809,59.9639827661737,34.3603658479996
425,B (ctrl_sub220_music),0.138439049764554,73.2201895440537,31.8263382473008,4.94785301474715
426,C (ctrl_sub220_music),55.9991478552511,72.1272407140236,66.2339553951208,72.9870966196431
427,D (ctrl_sub220_music),10.4425176325388,56.0666702629818,10.3400248663096,67.1689657822008
428,A (ctrl_sub221_music),92.2150332385673,1.29858961555224,34.8566460355801,32.297441935863
429,B (ctrl_sub221_music),0.234025120095198,26.4848922883569,1.44742655618291,41.6555095807569
430,C (ctrl_sub221_music),27.1055003305508,67.3925099075405,92.686024729611,14.3323497078853
431,D (ctrl_sub221_music),54.2094582518729,55.0123730329744,35.3854265641441,96.346311452514
432,A (ctrl_sub222_music),92.9806856484531,25.6332576332417,53.1001960871051,70.0486078505159
433,B (ctrl_sub222_music),8.45784287606339,60.4578053957038,5.85304076781132,4.72154764944316
434,C (ctrl_sub222_music),29.2681938369436,57.6588833580124,92.7707345709108,11.211041009962
435,D (ctrl_sub222_music),29.0851922971777,35.337485005355,8.23341775154192,90.0444142909626
436,A (ctrl_sub223_music),76.0293045166452,50.8763679479884,66.2678859141299,72.6750222247619
437,B (ctrl_sub223_music),35.0319321124527,80.8842495630269,81.2675303127558,38.3666225021061
438,C (ctrl_sub223_music),0.388576323512528,5.82408861468738,28.4473801298562,19.3358167483683
439,D (ctrl_sub223_music),54.5359158327278,18.7982371475678,11.4387781621521,90.2994641991281
440,A (ctrl_sub224_music),96.5597706748935,23.0107917625793,66.9168516291273,52.6040503058987
441,B (ctrl_sub224_music),16.9005355052931,96.66365346813,69.1634645848239,33.6205701592051
442,C (ctrl_sub224_music),2.94829602384103,13.2801797331104,52.3836933397266,6.33657870842763
443,D (ctrl_sub224_music),38.0326714319564,25.9246534359867,7.27306597482915,93.9135066886517
444,A (ctrl_sub225_music),63.3776140374294,0.153790843803735,38.5243757084584,2.9300417683422
445,B (ctrl_sub225_music),4.57283360106842,95.7686708603752,35.0244177609139,38.7746316086904
446,C (ctrl_sub225_music),1.03182420217858,6.43538629418127,27.5712963544574,21.3529369774799
447,D (ctrl_sub225_music),80.7044793489825,43.2020369796417,52.6087423636471,86.0181629961874
448,A (ctrl_sub226_music),85.0695807788911,41.9715985736775,67.1529564345573,69.6459407172015
449,B (ctrl_sub226_music),15.9915664245509,37.7882570071354,0.367146733167148,7.10253613563166
450,C (ctrl_sub226_music),27.5708024029081,54.9146005648707,92.0468125121853,8.99273171580291
451,D (ctrl_sub226_music),47.156898832074,27.0397005132875,11.4763428875056,96.5020719728659
452,A (ctrl_sub227_music),44.8306125512084,1.7361409317998,56.3448176746683,0.282705222335111
453,B (ctrl_sub227_music),0.058865576826724,59.5467775923029,49.9781394969811,0.131023103245666
454,C (ctrl_sub227_music),69.9349515062081,61.7023996977681,71.9374183562495,72.0392469132815
455,D (ctrl_sub227_music),39.7019493487033,11.8092619047888,2.65892881103178,86.544714143645
456,A (ctrl_sub228_music),94.2569416919577,24.982769933177,63.9475812479674,56.9098106105953
457,B (ctrl_sub228_music),0.366059515189021,47.1381626720602,54.109858458408,0.22200676691953
458,C (ctrl_sub228_music),8.87235535025876,0.000142843642858,35.2543014082825,11.8786657478237
459,D (ctrl_sub228_music),33.045344042322,86.6766391567767,52.7076981009605,70.6658515302214
460,A (ctrl_sub229_music),92.0633389125428,33.6198889302893,67.861257012295,63.955173748882
461,B (ctrl_sub229_music),16.1028542850991,76.0035583813098,24.0458875155356,71.8627546046999
462,C (ctrl_sub229_music),30.0601760304394,82.8363283087659,84.4191856289755,31.2872867799982
463,D (ctrl_sub229_music),59.006369648389,12.3241460832681,9.47273933961285,86.6952392080154
464,A (ctrl_sub230_music),95.051747560739,27.6295502641375,60.994234812012,65.5791843184775
465,B (ctrl_sub230_music),41.5608779653132,83.4494959074641,78.7410014817294,51.069742249917
466,C (ctrl_sub230_music),5.33418459991855,31.0761440129228,64.1369216475445,0.395919750338766
467,D (ctrl_sub230_music),39.9214853380956,18.8648051283144,5.26387408485903,90.8968797572308
468,A (ctrl_sub231_music),55.4168567111459,9.5883097546211,6.50639779351514,84.721781308902
469,B (ctrl_sub231_music),7.21448677509798,90.69917764207,41.8776696530934,35.2236838210077
470,C (ctrl_sub231_music),79.5835267440093,23.0944113396143,83.5385697686478,25.5822433191571
471,D (ctrl_sub231_music),57.3441851890778,63.5124015593005,49.6210507270472,87.8387519186636
472,A (ctrl_sub232_music),66.9678815306787,1.36977235971498,6.4389903736023,63.9326220974293
473,B (ctrl_sub232_music),59.5510136999476,66.4905413858017,69.757708834792,67.163192115439
474,C (ctrl_sub232_music),31.7251699966508,29.4652446949436,85.3379685007818,2.9366787091196
475,D (ctrl_sub232_music),3.96738555368293,47.3986797011371,3.5006264514334,58.563065279141
476,A (ctrl_sub233_music),40.2087586210208,0.868209081598795,0.0385235601620319,45.5040352777646
477,B (ctrl_sub233_music),9.75853615558359,93.5759743180638,49.9952638978416,34.944621331503
478,C (ctrl_sub233_music),84.2443683510202,41.3169775500177,77.5633997220104,56.6120909665768
479,D (ctrl_sub233_music),38.0571436460578,40.6665817815325,14.6547422413444,95.2237237532104
480,A (ctrl_sub002_restingstate),93.9843364181415,9.08443777662813,38.2537853218006,56.3484304221289
481,B (ctrl_sub002_restingstate),9.84505768299565,96.1499645396049,47.21277471617,39.8113744807531
482,C (ctrl_sub002_restingstate),67.0627069473709,62.163369281871,66.0042181561145,76.347953982859
483,D (ctrl_sub002_restingstate),0.372101132581933,17.1124000157295,2.20917343439562,48.8006457400164
484,A (ctrl_sub003_restingstate),60.0957587444534,0.610881245066277,32.1181004037124,2.79442877850958
485,B (ctrl_sub003_restingstate),9.92970181892839,68.8170091406944,14.7003265535236,68.2378575575982
486,C (ctrl_sub003_restingstate),52.8635130337143,73.6074747575734,86.0397620560064,49.6844510562996
487,D (ctrl_sub003_restingstate),56.4465616995369,5.68771028576824,4.87040469843854,79.4961322569543
488,A (ctrl_sub004_restingstate),72.9683591790426,53.1655209575198,60.4355560838646,79.705752667954
489,B (ctrl_sub004_restingstate),0.379979888498546,53.2306720418834,3.72894408211127,40.928503191174
490,C (ctrl_sub004_restingstate),28.1918912699889,88.9654748633081,73.6011180818607,41.8786458281647
491,D (ctrl_sub004_restingstate),40.0215684965294,40.5319662290172,16.3387167519227,93.7802898297503
492,A (ctrl_sub005_restingstate),94.4662000287776,22.6463026229854,65.3347934814767,51.8726564327413
493,B (ctrl_sub005_restingstate),23.3236806126196,85.2350515374499,81.9501604055475,26.2841256255753
494,C (ctrl_sub005_restingstate),70.6399802725048,61.636554009601,70.6042717188962,74.5226629444427
495,D (ctrl_sub005_restingstate),61.4008915928664,10.9664534076614,9.67691146445757,85.5202594281289
496,A (ctrl_sub006_restingstate),74.3923748968691,13.2460565391571,76.7856248074857,15.0681219790426
497,B (ctrl_sub006_restingstate),15.7570335770789,47.3654002883709,7.69336319545927,0.230330000485496
498,C (ctrl_sub006_restingstate),26.1337560457656,90.9424535472678,81.2430547540848,34.0965809443797
499,D (ctrl_sub006_restingstate),49.93767845913,34.2390266428072,16.7126145510227,98.9706771692306
500,A (ctrl_sub007_restingstate),97.1753026564102,7.42873935039168,43.1316509743093,48.1118643543531
501,B (ctrl_sub007_restingstate),0.296336898749029,77.9210973969375,18.5652137628007,15.1078183748383
502,C (ctrl_sub007_restingstate),42.512072698817,74.631305893639,94.2059406661184,32.6103020204107
503,D (ctrl_sub007_restingstate),64.5492027761403,53.4483437564049,44.3417806040389,93.2618153772028
504,A (ctrl_sub008_restingstate),85.8302759027602,35.3182557850858,72.4086374210442,55.5131663275599
505,B (ctrl_sub008_restingstate),55.2276208008837,73.1624713604899,73.2875683196328,64.856003026686
506,C (ctrl_sub008_restingstate),29.1474701879505,54.4525252048338,89.4170799244966,10.9091235140321
507,D (ctrl_sub008_restingstate),65.6957151393579,31.2011023239203,26.5423642885249,92.9835092290582
508,A (ctrl_sub009_restingstate),73.748221142762,45.2058843786964,88.7286262544074,41.1883629998945
509,B (ctrl_sub009_restingstate),13.9135304495718,78.351329131519,76.0634212414496,14.3462816956147
510,C (ctrl_sub009_restingstate),21.0061442849321,8.34471716463819,63.552097462139,0.647624508436489
511,D (ctrl_sub009_restingstate),49.4870426247407,57.6004320226017,34.2564539959617,94.4756038154328
512,A (ctrl_sub010_restingstate),90.4589399498219,3.03657342502371,24.9199278942445,53.4099496225789
513,B (ctrl_sub010_restingstate),10.2224296879844,83.3334839727884,71.5512275380752,14.255511885852
514,C (ctrl_sub010_restingstate),69.7546849808442,63.7636381197247,77.9770634674291,67.4312403885752
515,D (ctrl_sub010_restingstate),15.6781906359922,79.1881013329981,25.6681876787383,71.0287251166876
516,A (ctrl_sub011_restingstate),82.895962537429,0.207069734732448,23.3553929690897,21.2696829537736
517,B (ctrl_sub011_restingstate),12.3790233071036,97.7503493640845,46.931062652458,47.2334478062332
518,C (ctrl_sub011_restingstate),84.7264567939089,41.0546591276734,82.7450812574883,51.6344130728574
519,D (ctrl_sub011_restingstate),56.521429286774,14.1369878554033,9.44599676673178,88.1308353626652
520,A (ctrl_sub012_restingstate),87.5428524944978,42.9321845589598,69.9289718123936,70.4343701332369
521,B (ctrl_sub012_restingstate),28.267667305798,95.4220391809981,65.8711490028996,54.68128020724
522,C (ctrl_sub012_restingstate),53.1776986463732,21.1207940671626,87.0029187378045,7.12748332633168
523,D (ctrl_sub012_restingstate),23.4806339729901,23.6191354981579,2.1384445832215,87.0382406198443
524,A (ctrl_sub013_restingstate),78.5827217863668,38.7813538389686,44.4071791055445,89.4811344471716
525,B (ctrl_sub013_restingstate),36.4915657957054,86.1788429051538,85.0101242051782,41.2156311579128
526,C (ctrl_sub013_restingstate),68.9696331476874,0.505249428963695,47.4750598200496,6.33733333934317
527,D (ctrl_sub013_restingstate),27.0506248548775,19.3381698468505,2.06694032293935,86.0118811552823
528,A (ctrl_sub014_restingstate),88.929302655349,35.5266046724388,61.7600056242988,71.1755826247917
529,B (ctrl_sub014_restingstate),0.349842400829565,88.3537783591982,33.1295025518327,17.2827894603476
530,C (ctrl_sub014_restingstate),50.9298374317133,23.1185503150427,85.0463433874359,8.1299311546059
531,D (ctrl_sub014_restingstate),38.9817877112364,61.1181406115601,28.3396805802093,93.2770457168126
532,A (ctrl_sub017_restingstate),81.6964675941167,4.12788499060886,17.2230902166308,64.9287819643208
533,B (ctrl_sub017_restingstate),12.7650710265914,80.2894307509288,24.2563357911175,67.31756108814
534,C (ctrl_sub017_restingstate),8.66534286626483,22.9764460949224,67.6247322198861,0.941327074565864
535,D (ctrl_sub017_restingstate),74.7869070382422,54.9790625970453,85.5872795370859,55.4598663891958
536,A (ctrl_sub018_restingstate),73.1658281313763,20.8818319637845,27.9829193425459,79.0854749694025
537,B (ctrl_sub018_restingstate),17.3877951048023,37.5283902195999,6.43305382519055,74.4353673105681
538,C (ctrl_sub018_restingstate),59.4878549132534,66.4977741055708,82.1070425007304,54.1853683216927
539,D (ctrl_sub018_restingstate),31.894638550949,0.536161767529895,0.0305014716337895,59.2848521060607
540,A (ctrl_sub019_restingstate),79.8477073896935,45.4815308330638,57.5618189694062,81.3225062863641
541,B (ctrl_sub019_restingstate),14.5114105739736,93.2293328881359,66.067484877808,29.8301297836583
542,C (ctrl_sub019_restingstate),80.306108766733,35.2309041577614,84.8749099889385,39.0707878400762
543,D (ctrl_sub019_restingstate),44.346637645419,55.3013273880306,28.7426956527669,93.9913540727718
544,A (ctrl_sub020_restingstate),94.343078392221,22.2703228687321,68.0324421108873,48.3574016560982
545,B (ctrl_sub020_restingstate),3.76389920027979,64.2061597198118,21.3171623171942,0.978263068615266
546,C (ctrl_sub020_restingstate),45.108685991968,69.1883798092116,41.9524515672448,88.5609939938611
547,D (ctrl_sub020_restingstate),0.572042809469255,12.1844468728289,3.84314984485709,49.3243034872665
548,A (ctrl_sub021_restingstate),84.2849227255131,0.878231264501969,38.6908102523347,21.1012476885224
549,B (ctrl_sub021_restingstate),23.5478384133123,83.4953966840849,40.5711510121834,67.5039489904598
550,C (ctrl_sub021_restingstate),38.161745820283,57.6543987826832,95.9644509025989,16.5438701205392
551,D (ctrl_sub021_restingstate),75.1774266315463,31.5587658432643,34.5069152050325,90.1910374486617
552,A (ctrl_sub022_restingstate),91.2250379452144,3.07437148082901,40.1235597646517,33.5293287198451
553,B (ctrl_sub022_restingstate),7.86083689830976,50.9810735393479,5.20920798056826,70.9405181379687
554,C (ctrl_sub022_restingstate),59.1772400835593,72.6685870225344,84.8532737849478,57.2781027082477
555,D (ctrl_sub022_restingstate),74.8430771884742,33.554485663852,35.0235129518481,92.4250305925678
556,A (ctrl_sub023_restingstate),83.2652521749888,2.48760988436375,53.3528009331488,15.5606065436092
557,B (ctrl_sub023_restingstate),5.74227521393906,90.6358697369806,27.572674761008,49.4199761632393
558,C (ctrl_sub023_restingstate),28.3240184523318,77.0358567083803,91.0369029326278,21.5274658651647
559,D (ctrl_sub023_restingstate),84.4467527737627,31.2010217143719,42.434760170441,86.896832750934
560,A (ctrl_sub025_restingstate),88.4979301204242,0.63906562108247,21.6110946211034,42.9592233477212
561,B (ctrl_sub025_restingstate),5.14212596418367,94.8439505783039,39.7748506593812,34.5449837901474
562,C (ctrl_sub025_restingstate),60.4185994763325,37.1617309888938,95.4922719148373,18.9400625954004
563,D (ctrl_sub025_restingstate),28.3794067462598,25.7412898230104,4.04836103291676,89.9273217664268
564,A (ctrl_sub026_restingstate),88.3843854354829,38.28711906745,78.0246049815153,56.1668400356758
565,B (ctrl_sub026_restingstate),32.4311529750554,56.0803301299488,20.2618617041562,92.5279566631881
566,C (ctrl_sub026_restingstate),33.1577527021067,77.8635434890268,91.7222583294391,26.6209605027772
567,D (ctrl_sub026_restingstate),53.6276152413607,3.66060934784759,3.18589692726895,75.4196169386998
568,A (ctrl_sub027_restingstate),70.5812506019825,0.0948866146809466,5.64834856918444,56.3467471433648
569,B (ctrl_sub027_restingstate),1.558155009369,80.6472772692646,54.6383959365669,6.55840845620159
570,C (ctrl_sub027_restingstate),51.4282345462255,25.2607287933703,90.3708580996345,7.79394327913479
